latitude,longitude,price_per_gallon,name
35.012048,-109.770565,4.128,Hub corridor stop (5-12)
34.807270,-108.091512,3.148,Hub corridor stop (5-12)
34.725558,-107.377917,4.635,Hub corridor stop (5-12)
34.663921,-105.810995,4.379,Hub corridor stop (5-12)
34.359961,-104.329811,3.413,Hub corridor stop (5-12)
33.852410,-102.314823,3.022,Hub corridor stop (5-12)
33.719009,-101.111439,3.692,Hub corridor stop (5-12)
33.375069,-99.387276,3.133,Hub corridor stop (5-12)
33.316654,-98.390096,4.444,Hub corridor stop (5-12)
35.903834,-113.678333,4.637,Hub corridor stop (5-13)
35.267292,-111.128198,2.706,Hub corridor stop (5-13)
33.816351,-107.723297,2.672,Hub corridor stop (5-13)
33.543729,-105.668638,4.343,Hub corridor stop (5-13)
32.141232,-102.856652,4.220,Hub corridor stop (5-13)
31.303454,-99.907094,4.763,Hub corridor stop (5-13)
30.909086,-96.623084,4.903,Hub corridor stop (5-13)
29.598021,-94.409850,4.472,Hub corridor stop (5-13)
29.224945,-91.791073,3.811,Hub corridor stop (5-13)
28.071808,-88.641873,2.891,Hub corridor stop (5-13)
27.090967,-85.341778,3.378,Hub corridor stop (5-13)
26.859356,-83.329223,3.771,Hub corridor stop (5-13)
35.793922,-113.666583,3.062,Hub corridor stop (5-14)
36.009165,-111.766442,4.348,Hub corridor stop (5-14)
35.686230,-109.338313,3.463,Hub corridor stop (5-14)
35.489435,-106.152474,3.454,Hub corridor stop (5-14)
35.098972,-103.648401,4.681,Hub corridor stop (5-14)
35.266683,-101.813332,3.058,Hub corridor stop (5-14)
34.746286,-99.536835,2.749,Hub corridor stop (5-14)
34.723486,-96.771410,3.930,Hub corridor stop (5-14)
34.427515,-94.669045,4.233,Hub corridor stop (5-14)
34.437196,-91.728859,3.912,Hub corridor stop (5-14)
34.269546,-88.874163,4.660,Hub corridor stop (5-14)
34.095104,-86.938789,3.382,Hub corridor stop (5-14)
36.250169,-112.809012,3.540,Hub corridor stop (5-15)
36.418166,-110.648477,2.979,Hub corridor stop (5-15)
37.066208,-107.964494,4.048,Hub corridor stop (5-15)
37.234742,-104.691789,4.055,Hub corridor stop (5-15)
37.069206,-101.656070,3.106,Hub corridor stop (5-15)
37.105628,-98.065772,4.453,Hub corridor stop (5-15)
37.879261,-95.731733,4.247,Hub corridor stop (5-15)
37.689341,-92.146459,3.913,Hub corridor stop (5-15)
37.902195,-88.805376,2.652,Hub corridor stop (5-15)
38.422593,-85.863471,3.823,Hub corridor stop (5-15)
38.533838,-82.688090,3.189,Hub corridor stop (5-15)
38.778875,-79.866157,3.521,Hub corridor stop (5-15)
36.545566,-113.178939,3.860,Hub corridor stop (5-16)
36.794018,-110.044261,3.391,Hub corridor stop (5-16)
37.168710,-106.874279,3.164,Hub corridor stop (5-16)
37.520674,-103.833899,4.740,Hub corridor stop (5-16)
37.786638,-100.132227,3.851,Hub corridor stop (5-16)
38.152409,-97.291826,2.977,Hub corridor stop (5-16)
38.831338,-93.724349,3.855,Hub corridor stop (5-16)
38.914872,-90.177502,3.199,Hub corridor stop (5-16)
39.029719,-86.879119,3.709,Hub corridor stop (5-16)
39.720872,-83.583413,4.706,Hub corridor stop (5-16)
40.243383,-80.998475,3.527,Hub corridor stop (5-16)
40.581853,-77.010710,2.933,Hub corridor stop (5-16)
36.237101,-113.159421,2.886,Hub corridor stop (5-17)
36.812377,-109.577200,3.849,Hub corridor stop (5-17)
37.374904,-106.694420,3.560,Hub corridor stop (5-17)
38.251029,-102.621634,3.683,Hub corridor stop (5-17)
38.383210,-99.002223,4.395,Hub corridor stop (5-17)
38.648504,-95.582042,3.494,Hub corridor stop (5-17)
39.403290,-92.453866,3.503,Hub corridor stop (5-17)
39.772086,-88.798240,2.691,Hub corridor stop (5-17)
40.169833,-85.101293,2.783,Hub corridor stop (5-17)
40.649353,-81.441954,3.282,Hub corridor stop (5-17)
41.246478,-78.344196,4.569,Hub corridor stop (5-17)
41.578814,-74.462843,4.625,Hub corridor stop (5-17)
36.150213,-113.210239,4.472,Hub corridor stop (5-18)
36.706327,-110.458391,2.751,Hub corridor stop (5-18)
36.886211,-107.264423,4.289,Hub corridor stop (5-18)
37.085729,-104.029780,4.141,Hub corridor stop (5-18)
37.749250,-100.881827,3.536,Hub corridor stop (5-18)
37.889379,-97.168641,3.091,Hub corridor stop (5-18)
38.466867,-94.162302,3.506,Hub corridor stop (5-18)
38.555441,-91.308534,2.813,Hub corridor stop (5-18)
38.921363,-88.065609,3.859,Hub corridor stop (5-18)
39.042372,-84.397922,4.391,Hub corridor stop (5-18)
39.015281,-81.477637,3.714,Hub corridor stop (5-18)
39.623509,-78.057546,3.604,Hub corridor stop (5-18)
39.982652,-104.052718,3.662,Hub corridor stop (6-7)
40.361721,-103.572651,4.547,Hub corridor stop (6-7)
40.906186,-102.428837,3.574,Hub corridor stop (6-7)
40.884420,-101.545359,3.924,Hub corridor stop (6-7)
41.813556,-100.526302,2.922,Hub corridor stop (6-7)
41.848680,-100.211745,4.530,Hub corridor stop (6-7)
42.184467,-99.263719,4.383,Hub corridor stop (6-7)
42.927450,-98.355616,4.216,Hub corridor stop (6-7)
43.449190,-97.032584,2.776,Hub corridor stop (6-7)
43.854246,-96.152940,3.993,Hub corridor stop (6-7)
44.488290,-94.855883,4.655,Hub corridor stop (6-7)
44.310579,-94.352122,3.842,Hub corridor stop (6-7)
39.500363,-103.682462,3.282,Hub corridor stop (6-8)
39.829508,-103.075304,3.237,Hub corridor stop (6-8)
40.418195,-101.468076,3.825,Hub corridor stop (6-8)
40.282246,-100.533326,3.350,Hub corridor stop (6-8)
40.765947,-98.468745,4.620,Hub corridor stop (6-8)
40.510275,-97.619873,2.770,Hub corridor stop (6-8)
40.877222,-96.076414,3.718,Hub corridor stop (6-8)
41.014831,-94.498602,3.491,Hub corridor stop (6-8)
41.404667,-93.454921,4.765,Hub corridor stop (6-8)
41.404053,-92.200276,3.373,Hub corridor stop (6-8)
41.559031,-90.489444,3.949,Hub corridor stop (6-8)
41.583476,-89.222439,4.481,Hub corridor stop (6-8)
39.722884,-103.703574,4.496,Hub corridor stop (6-9)
40.114728,-102.397805,4.800,Hub corridor stop (6-9)
40.219057,-100.261145,2.783,Hub corridor stop (6-9)
40.418621,-98.720494,2.763,Hub corridor stop (6-9)
40.926233,-97.475545,4.021,Hub corridor stop (6-9)
40.655884,-94.954561,3.940,Hub corridor stop (6-9)
41.297633,-93.580765,4.200,Hub corridor stop (6-9)
41.416991,-92.008197,3.135,Hub corridor stop (6-9)
41.738708,-90.386842,4.761,Hub corridor stop (6-9)
41.504107,-88.671704,2.869,Hub corridor stop (6-9)
42.115625,-86.151136,3.604,Hub corridor stop (6-9)
42.235240,-85.019529,4.734,Hub corridor stop (6-9)
39.837364,-104.780362,2.780,Hub corridor stop (6-10)
39.799455,-104.153315,4.573,Hub corridor stop (6-10)
39.466845,-103.148559,3.989,Hub corridor stop (6-10)
39.433251,-102.020507,3.004,Hub corridor stop (6-10)
39.797313,-101.400135,4.585,Hub corridor stop (6-10)
39.214148,-100.139717,4.904,Hub corridor stop (6-10)
39.330711,-99.996568,3.524,Hub corridor stop (6-10)
39.454048,-98.992252,3.905,Hub corridor stop (6-10)
39.019853,-97.942336,4.325,Hub corridor stop (6-10)
39.204081,-96.916392,2.913,Hub corridor stop (6-10)
39.431966,-96.584557,4.774,Hub corridor stop (6-10)
39.498150,-95.016050,3.861,Hub corridor stop (6-10)
39.093791,-104.646121,4.376,Hub corridor stop (6-11)
38.539329,-103.448994,2.864,Hub corridor stop (6-11)
37.732760,-102.738607,4.025,Hub corridor stop (6-11)
36.973637,-102.666969,2.971,Hub corridor stop (6-11)
35.986654,-101.173162,4.594,Hub corridor stop (6-11)
35.157553,-100.375134,2.725,Hub corridor stop (6-11)
34.619379,-99.567021,3.442,Hub corridor stop (6-11)
34.063001,-99.077121,2.765,Hub corridor stop (6-11)
32.836811,-98.493699,3.219,Hub corridor stop (6-11)
32.324959,-97.967748,4.462,Hub corridor stop (6-11)
31.215771,-97.296598,3.936,Hub corridor stop (6-11)
30.275672,-96.093028,4.462,Hub corridor stop (6-11)
39.457992,-104.615378,2.728,Hub corridor stop (6-12)
38.913055,-104.369600,4.138,Hub corridor stop (6-12)
38.089079,-103.281449,3.462,Hub corridor stop (6-12)
37.701999,-102.549346,3.027,Hub corridor stop (6-12)
37.001488,-101.643321,3.413,Hub corridor stop (6-12)
36.915307,-101.049158,3.755,Hub corridor stop (6-12)
35.873026,-101.095172,4.672,Hub corridor stop (6-12)
35.293650,-100.077804,3.883,Hub corridor stop (6-12)
34.737008,-99.447824,3.027,Hub corridor stop (6-12)
34.472527,-98.757287,3.494,Hub corridor stop (6-12)
33.679099,-98.194581,3.118,Hub corridor stop (6-12)
33.072679,-97.686568,4.655,Hub corridor stop (6-12)
39.041582,-103.398827,2.685,Hub corridor stop (6-13)
38.372219,-102.024919,4.469,Hub corridor stop (6-13)
36.992988,-99.860537,3.177,Hub corridor stop (6-13)
36.000529,-98.358429,3.258,Hub corridor stop (6-13)
34.378944,-96.158899,3.842,Hub corridor stop (6-13)
33.443470,-93.727506,2.844,Hub corridor stop (6-13)
32.525862,-92.334554,4.019,Hub corridor stop (6-13)
31.551509,-89.921489,2.793,Hub corridor stop (6-13)
30.056525,-88.038060,4.911,Hub corridor stop (6-13)
28.795156,-86.037017,4.241,Hub corridor stop (6-13)
28.218352,-84.301695,4.514,Hub corridor stop (6-13)
26.853153,-81.796919,2.675,Hub corridor stop (6-13)
39.747906,-104.039412,3.586,Hub corridor stop (6-14)
38.732010,-102.747670,4.338,Hub corridor stop (6-14)
38.666324,-101.183729,3.442,Hub corridor stop (6-14)
37.810204,-99.493275,3.155,Hub corridor stop (6-14)
37.464470,-97.145092,4.944,Hub corridor stop (6-14)
37.307624,-95.943533,3.794,Hub corridor stop (6-14)
36.819778,-93.909817,4.378,Hub corridor stop (6-14)
36.240552,-92.899785,4.088,Hub corridor stop (6-14)
35.907872,-90.722781,2.862,Hub corridor stop (6-14)
35.338859,-89.468272,3.023,Hub corridor stop (6-14)
35.033457,-87.528921,4.365,Hub corridor stop (6-14)
33.972675,-85.740598,4.805,Hub corridor stop (6-14)
39.980949,-103.372164,4.565,Hub corridor stop (6-15)
39.850878,-101.554549,3.651,Hub corridor stop (6-15)
39.800422,-99.143633,4.653,Hub corridor stop (6-15)
39.365520,-96.748504,3.873,Hub corridor stop (6-15)
39.751837,-95.272822,4.877,Hub corridor stop (6-15)
39.574356,-92.914000,4.578,Hub corridor stop (6-15)
39.119021,-90.726320,3.703,Hub corridor stop (6-15)
39.055649,-88.224901,4.739,Hub corridor stop (6-15)
39.303168,-85.792631,3.552,Hub corridor stop (6-15)
39.305569,-83.481434,4.221,Hub corridor stop (6-15)
39.349515,-81.216252,3.584,Hub corridor stop (6-15)
38.684729,-79.135943,4.573,Hub corridor stop (6-15)
39.675594,-103.355706,4.573,Hub corridor stop (6-16)
40.061097,-101.718138,3.775,Hub corridor stop (6-16)
39.595367,-99.143903,4.518,Hub corridor stop (6-16)
39.954868,-96.220415,3.702,Hub corridor stop (6-16)
39.974488,-94.093661,3.464,Hub corridor stop (6-16)
40.408760,-91.249859,3.322,Hub corridor stop (6-16)
39.957055,-89.084555,4.263,Hub corridor stop (6-16)
40.282782,-86.254821,4.506,Hub corridor stop (6-16)
40.135745,-83.756320,2.745,Hub corridor stop (6-16)
40.705191,-81.726537,3.274,Hub corridor stop (6-16)
40.877419,-79.087352,3.166,Hub corridor stop (6-16)
40.907811,-76.385527,4.706,Hub corridor stop (6-16)
39.796294,-103.294019,4.848,Hub corridor stop (6-17)
40.058436,-100.478836,3.086,Hub corridor stop (6-17)
40.494819,-98.508028,3.863,Hub corridor stop (6-17)
40.123299,-95.781696,4.824,Hub corridor stop (6-17)
40.650924,-92.496541,3.227,Hub corridor stop (6-17)
40.789009,-90.419668,3.921,Hub corridor stop (6-17)
41.355645,-87.333492,3.516,Hub corridor stop (6-17)
41.611768,-84.277039,4.183,Hub corridor stop (6-17)
41.224544,-81.805332,3.671,Hub corridor stop (6-17)
42.051575,-79.326797,4.171,Hub corridor stop (6-17)
42.033103,-76.599647,3.851,Hub corridor stop (6-17)
42.274014,-73.406944,3.796,Hub corridor stop (6-17)
39.654476,-103.070466,2.781,Hub corridor stop (6-18)
39.999178,-101.246108,3.932,Hub corridor stop (6-18)
39.745294,-98.799314,4.700,Hub corridor stop (6-18)
39.959155,-96.414437,2.731,Hub corridor stop (6-18)
39.693661,-94.579971,4.842,Hub corridor stop (6-18)
40.107086,-92.187182,4.001,Hub corridor stop (6-18)
39.903904,-89.889243,3.552,Hub corridor stop (6-18)
40.040402,-86.967894,3.296,Hub corridor stop (6-18)
40.068029,-84.897178,3.902,Hub corridor stop (6-18)
39.845876,-81.892888,4.142,Hub corridor stop (6-18)
40.131889,-79.778369,3.525,Hub corridor stop (6-18)
40.259644,-77.362479,4.239,Hub corridor stop (6-18)
44.667051,-93.287553,3.973,Hub corridor stop (7-8)
44.833949,-92.324481,3.449,Hub corridor stop (7-8)
44.105779,-92.123566,4.668,Hub corridor stop (7-8)
43.873389,-91.472634,3.043,Hub corridor stop (7-8)
43.730288,-91.638181,3.335,Hub corridor stop (7-8)
43.532011,-90.365279,4.863,Hub corridor stop (7-8)
43.146958,-90.506233,4.821,Hub corridor stop (7-8)
42.906126,-90.045071,3.658,Hub corridor stop (7-8)
42.595904,-89.648875,3.556,Hub corridor stop (7-8)
42.541890,-88.565010,3.264,Hub corridor stop (7-8)
42.166834,-88.163534,3.686,Hub corridor stop (7-8)
42.362051,-87.957215,4.441,Hub corridor stop (7-8)
44.715809,-93.067177,4.391,Hub corridor stop (7-9)
44.639385,-91.985826,4.192,Hub corridor stop (7-9)
44.625362,-91.423310,3.484,Hub corridor stop (7-9)
44.529051,-90.377215,3.313,Hub corridor stop (7-9)
44.116232,-89.802334,4.424,Hub corridor stop (7-9)
43.492315,-88.474570,3.953,Hub corridor stop (7-9)
43.499230,-87.555086,3.261,Hub corridor stop (7-9)
43.210323,-87.520599,3.912,Hub corridor stop (7-9)
43.355863,-86.155684,3.599,Hub corridor stop (7-9)
43.181969,-85.848261,3.356,Hub corridor stop (7-9)
42.856165,-84.260307,4.108,Hub corridor stop (7-9)
42.677523,-83.616187,3.557,Hub corridor stop (7-9)
44.525178,-93.152034,3.436,Hub corridor stop (7-11)
43.076511,-93.242417,3.454,Hub corridor stop (7-11)
41.714335,-93.351496,3.873,Hub corridor stop (7-11)
40.731764,-93.701875,4.723,Hub corridor stop (7-11)
39.243031,-94.167872,2.802,Hub corridor stop (7-11)
38.221388,-94.189190,4.609,Hub corridor stop (7-11)
37.182220,-94.289455,3.578,Hub corridor stop (7-11)
35.898966,-94.731449,4.593,Hub corridor stop (7-11)
34.831899,-94.391702,2.998,Hub corridor stop (7-11)
33.532661,-94.635944,3.801,Hub corridor stop (7-11)
32.474020,-94.674098,4.359,Hub corridor stop (7-11)
31.202477,-95.067457,4.671,Hub corridor stop (7-11)
44.109640,-93.257901,4.269,Hub corridor stop (7-12)
43.592315,-93.891270,2.805,Hub corridor stop (7-12)
42.609927,-93.679578,3.278,Hub corridor stop (7-12)
41.360649,-94.502480,2.866,Hub corridor stop (7-12)
40.708610,-94.109178,4.495,Hub corridor stop (7-12)
39.511117,-94.639588,2.816,Hub corridor stop (7-12)
38.870245,-95.259012,2.658,Hub corridor stop (7-12)
37.747609,-95.709314,3.283,Hub corridor stop (7-12)
36.372422,-95.715629,3.926,Hub corridor stop (7-12)
35.920127,-96.363675,4.553,Hub corridor stop (7-12)
34.456258,-96.479856,4.098,Hub corridor stop (7-12)
33.640859,-96.666507,3.957,Hub corridor stop (7-12)
43.819497,-92.347219,3.131,Hub corridor stop (7-13)
42.909452,-91.418361,3.885,Hub corridor stop (7-13)
40.805923,-90.400079,2.715,Hub corridor stop (7-13)
39.600560,-89.672983,2.795,Hub corridor stop (7-13)
38.151011,-88.356570,3.995,Hub corridor stop (7-13)
36.452814,-87.501914,4.004,Hub corridor stop (7-13)
34.793825,-86.136047,4.940,Hub corridor stop (7-13)
33.661059,-85.005874,3.408,Hub corridor stop (7-13)
32.251229,-84.760980,3.749,Hub corridor stop (7-13)
30.117184,-83.370796,4.220,Hub corridor stop (7-13)
28.982164,-82.324324,3.436,Hub corridor stop (7-13)
27.081928,-81.325066,3.300,Hub corridor stop (7-13)
44.202306,-92.608755,3.837,Hub corridor stop (7-14)
43.587374,-92.471826,4.269,Hub corridor stop (7-14)
42.519753,-91.700554,3.939,Hub corridor stop (7-14)
41.974595,-90.353727,4.370,Hub corridor stop (7-14)
41.249246,-89.691329,4.312,Hub corridor stop (7-14)
40.190787,-89.752664,3.123,Hub corridor stop (7-14)
38.797933,-88.321754,4.311,Hub corridor stop (7-14)
38.331652,-88.151388,3.467,Hub corridor stop (7-14)
37.106769,-87.109635,4.930,Hub corridor stop (7-14)
36.307935,-86.928663,3.053,Hub corridor stop (7-14)
35.444290,-85.449234,4.500,Hub corridor stop (7-14)
34.615843,-85.456224,2.895,Hub corridor stop (7-14)
44.431983,-92.203871,3.734,Hub corridor stop (7-15)
44.592728,-90.947078,4.478,Hub corridor stop (7-15)
43.747050,-89.729660,2.945,Hub corridor stop (7-15)
43.004238,-88.664058,3.818,Hub corridor stop (7-15)
42.588886,-87.646138,2.699,Hub corridor stop (7-15)
42.592946,-85.935443,4.824,Hub corridor stop (7-15)
42.157474,-84.883315,4.335,Hub corridor stop (7-15)
41.254346,-83.247458,4.585,Hub corridor stop (7-15)
40.593473,-82.668304,3.142,Hub corridor stop (7-15)
40.423887,-81.040628,2.671,Hub corridor stop (7-15)
40.109714,-79.375958,3.717,Hub corridor stop (7-15)
39.073123,-77.985029,3.879,Hub corridor stop (7-15)
44.464236,-92.461020,4.087,Hub corridor stop (7-16)
44.735720,-90.967845,4.121,Hub corridor stop (7-16)
43.918804,-89.644129,4.733,Hub corridor stop (7-16)
43.701428,-88.228864,4.010,Hub corridor stop (7-16)
43.180769,-86.601845,3.700,Hub corridor stop (7-16)
43.161076,-84.668299,4.276,Hub corridor stop (7-16)
42.717741,-83.639518,4.316,Hub corridor stop (7-16)
42.106437,-81.736007,3.570,Hub corridor stop (7-16)
42.198627,-79.976516,3.202,Hub corridor stop (7-16)
41.841076,-78.455331,3.735,Hub corridor stop (7-16)
41.144443,-76.719316,4.028,Hub corridor stop (7-16)
40.747919,-75.781979,4.920,Hub corridor stop (7-16)
44.657018,-92.251621,4.463,Hub corridor stop (7-17)
44.890352,-90.479760,4.356,Hub corridor stop (7-17)
44.131063,-89.189362,4.895,Hub corridor stop (7-17)
44.456748,-87.463033,2.762,Hub corridor stop (7-17)
43.853744,-84.883188,3.155,Hub corridor stop (7-17)
43.946328,-83.106997,4.119,Hub corridor stop (7-17)
43.910092,-81.931168,3.003,Hub corridor stop (7-17)
43.069935,-79.709932,2.889,Hub corridor stop (7-17)
43.528971,-77.975869,3.080,Hub corridor stop (7-17)
43.203293,-76.691828,3.828,Hub corridor stop (7-17)
42.502989,-74.353619,4.696,Hub corridor stop (7-17)
42.860961,-73.283352,4.608,Hub corridor stop (7-17)
44.765666,-92.070793,3.806,Hub corridor stop (7-18)
44.458667,-91.007920,4.489,Hub corridor stop (7-18)
43.677095,-90.046226,3.905,Hub corridor stop (7-18)
43.424420,-88.289793,2.668,Hub corridor stop (7-18)
43.340225,-87.177407,4.558,Hub corridor stop (7-18)
42.984798,-85.338901,2.931,Hub corridor stop (7-18)
42.469737,-84.116682,3.637,Hub corridor stop (7-18)
41.689961,-81.976310,3.906,Hub corridor stop (7-18)
41.457434,-81.322508,4.329,Hub corridor stop (7-18)
41.403459,-79.195661,2.883,Hub corridor stop (7-18)
40.663943,-78.238717,4.404,Hub corridor stop (7-18)
40.108092,-76.517399,4.901,Hub corridor stop (7-18)
41.927333,-88.420990,2.822,Hub corridor stop (8-10)
41.274261,-88.290440,4.027,Hub corridor stop (8-10)
41.336507,-89.059499,3.587,Hub corridor stop (8-10)
41.177862,-89.441744,4.758,Hub corridor stop (8-10)
41.040758,-89.864471,4.750,Hub corridor stop (8-10)
40.891636,-90.492268,2.720,Hub corridor stop (8-10)
40.559936,-90.928196,3.641,Hub corridor stop (8-10)
40.475757,-92.087250,4.818,Hub corridor stop (8-10)
39.948005,-92.169141,3.231,Hub corridor stop (8-10)
39.626891,-93.047253,3.396,Hub corridor stop (8-10)
39.260546,-93.518200,4.906,Hub corridor stop (8-10)
39.429785,-93.633714,4.403,Hub corridor stop (8-10)
41.507992,-87.571961,4.381,Hub corridor stop (8-11)
40.265913,-88.783827,3.599,Hub corridor stop (8-11)
39.119208,-89.420098,4.688,Hub corridor stop (8-11)
38.779776,-89.951163,4.422,Hub corridor stop (8-11)
37.708202,-90.065364,4.478,Hub corridor stop (8-11)
36.568724,-91.391031,4.549,Hub corridor stop (8-11)
35.446466,-91.540321,3.494,Hub corridor stop (8-11)
34.633576,-91.854720,3.021,Hub corridor stop (8-11)
33.659707,-92.758054,3.888,Hub corridor stop (8-11)
32.975209,-93.595447,4.752,Hub corridor stop (8-11)
31.832089,-93.710709,2.856,Hub corridor stop (8-11)
30.528476,-94.941950,4.735,Hub corridor stop (8-11)
41.082572,-88.303989,4.296,Hub corridor stop (8-12)
41.128724,-89.021213,3.657,Hub corridor stop (8-12)
40.188635,-89.291666,4.366,Hub corridor stop (8-12)
39.506901,-90.422975,3.241,Hub corridor stop (8-12)
38.270970,-90.757959,3.131,Hub corridor stop (8-12)
37.705148,-91.245487,4.130,Hub corridor stop (8-12)
37.209163,-92.256240,4.025,Hub corridor stop (8-12)
36.553702,-93.306610,2.797,Hub corridor stop (8-12)
35.385986,-94.300412,3.481,Hub corridor stop (8-12)
34.710598,-94.945296,3.785,Hub corridor stop (8-12)
34.561604,-95.161463,3.279,Hub corridor stop (8-12)
33.693416,-96.353522,2.880,Hub corridor stop (8-12)
40.934495,-87.339851,4.236,Hub corridor stop (8-13)
39.905582,-86.531758,2.868,Hub corridor stop (8-13)
38.957436,-86.284089,4.564,Hub corridor stop (8-13)
37.036996,-85.251274,3.170,Hub corridor stop (8-13)
36.324705,-84.679536,4.193,Hub corridor stop (8-13)
34.631238,-84.798255,3.087,Hub corridor stop (8-13)
33.780993,-84.069808,4.166,Hub corridor stop (8-13)
32.269147,-83.021902,3.065,Hub corridor stop (8-13)
30.669510,-82.934568,4.910,Hub corridor stop (8-13)
29.547744,-81.839915,3.960,Hub corridor stop (8-13)
28.146605,-81.773561,2.684,Hub corridor stop (8-13)
27.297797,-81.119777,4.865,Hub corridor stop (8-13)
41.376188,-87.267333,2.968,Hub corridor stop (8-14)
41.104193,-87.464303,3.492,Hub corridor stop (8-14)
40.268415,-87.331115,3.221,Hub corridor stop (8-14)
39.809128,-86.915344,3.526,Hub corridor stop (8-14)
39.136976,-86.711169,3.096,Hub corridor stop (8-14)
38.104610,-86.307646,3.490,Hub corridor stop (8-14)
37.749966,-85.969453,4.650,Hub corridor stop (8-14)
36.686039,-85.537448,4.574,Hub corridor stop (8-14)
36.164681,-85.848922,3.658,Hub corridor stop (8-14)
35.431075,-85.202074,4.287,Hub corridor stop (8-14)
34.765270,-85.250696,3.753,Hub corridor stop (8-14)
34.171000,-84.889672,3.663,Hub corridor stop (8-14)
41.462372,-87.489040,3.481,Hub corridor stop (8-15)
41.500009,-85.965723,3.926,Hub corridor stop (8-15)
40.983982,-85.761056,4.362,Hub corridor stop (8-15)
41.090258,-84.330594,4.864,Hub corridor stop (8-15)
41.059121,-84.167313,4.820,Hub corridor stop (8-15)
40.588292,-83.203160,3.042,Hub corridor stop (8-15)
40.588496,-82.380346,2.841,Hub corridor stop (8-15)
39.931272,-80.892375,3.710,Hub corridor stop (8-15)
40.019816,-80.809636,3.692,Hub corridor stop (8-15)
39.492689,-79.844396,4.175,Hub corridor stop (8-15)
39.285409,-79.074027,4.914,Hub corridor stop (8-15)
39.131978,-78.172356,2.675,Hub corridor stop (8-15)
41.926915,-86.935417,2.706,Hub corridor stop (8-16)
41.717477,-85.778532,3.885,Hub corridor stop (8-16)
41.458901,-84.905944,4.041,Hub corridor stop (8-16)
41.657611,-84.134604,4.498,Hub corridor stop (8-16)
41.770497,-82.508896,4.622,Hub corridor stop (8-16)
41.272777,-81.272881,3.068,Hub corridor stop (8-16)
41.080967,-80.457263,4.724,Hub corridor stop (8-16)
40.886296,-79.710249,2.733,Hub corridor stop (8-16)
41.043007,-78.689180,3.091,Hub corridor stop (8-16)
41.166723,-77.200739,4.811,Hub corridor stop (8-16)
40.830642,-76.024600,2.679,Hub corridor stop (8-16)
41.119901,-75.336113,3.747,Hub corridor stop (8-16)
41.910357,-86.397774,3.782,Hub corridor stop (8-17)
42.280237,-85.532194,3.148,Hub corridor stop (8-17)
42.208244,-84.583903,4.949,Hub corridor stop (8-17)
41.982665,-83.236294,4.861,Hub corridor stop (8-17)
41.926869,-81.747995,3.439,Hub corridor stop (8-17)
42.208248,-80.767945,3.510,Hub corridor stop (8-17)
41.892194,-78.717707,2.650,Hub corridor stop (8-17)
42.242577,-77.905197,3.695,Hub corridor stop (8-17)
42.249172,-76.171028,2.967,Hub corridor stop (8-17)
42.062728,-75.377434,4.859,Hub corridor stop (8-17)
42.037384,-74.036870,3.851,Hub corridor stop (8-17)
42.378529,-72.036698,2.781,Hub corridor stop (8-17)
41.595842,-87.305819,3.997,Hub corridor stop (8-18)
41.613733,-86.216011,4.693,Hub corridor stop (8-18)
41.606193,-84.812681,4.851,Hub corridor stop (8-18)
41.177214,-83.741897,3.588,Hub corridor stop (8-18)
40.871033,-82.769246,2.889,Hub corridor stop (8-18)
40.693135,-82.334701,3.315,Hub corridor stop (8-18)
41.203665,-80.814802,3.616,Hub corridor stop (8-18)
40.743368,-79.837106,4.506,Hub corridor stop (8-18)
40.676149,-79.142350,2.918,Hub corridor stop (8-18)
40.235342,-78.014394,3.998,Hub corridor stop (8-18)
40.471425,-76.800643,4.863,Hub corridor stop (8-18)
39.891519,-76.543948,4.714,Hub corridor stop (8-18)
42.219036,-83.909067,4.242,Hub corridor stop (9-10)
41.772556,-84.666835,3.492,Hub corridor stop (9-10)
41.701765,-85.192701,2.819,Hub corridor stop (9-10)
41.595420,-86.163158,3.735,Hub corridor stop (9-10)
41.288464,-86.927970,2.672,Hub corridor stop (9-10)
40.892195,-87.960088,4.281,Hub corridor stop (9-10)
40.754178,-89.330634,4.855,Hub corridor stop (9-10)
40.592364,-90.205864,3.640,Hub corridor stop (9-10)
40.454378,-91.151668,3.591,Hub corridor stop (9-10)
40.198422,-91.450646,3.185,Hub corridor stop (9-10)
39.781459,-92.859641,4.176,Hub corridor stop (9-10)
39.545053,-93.991168,3.162,Hub corridor stop (9-10)
41.503310,-83.872575,2.732,Hub corridor stop (9-11)
40.568077,-84.609155,3.618,Hub corridor stop (9-11)
39.521656,-85.436483,4.817,Hub corridor stop (9-11)
38.865391,-86.626407,4.270,Hub corridor stop (9-11)
37.761893,-87.774563,3.758,Hub corridor stop (9-11)
36.462489,-88.309993,3.020,Hub corridor stop (9-11)
35.703275,-89.038047,4.414,Hub corridor stop (9-11)
35.023678,-90.312322,4.110,Hub corridor stop (9-11)
33.926546,-91.006430,3.101,Hub corridor stop (9-11)
32.963774,-92.591278,3.238,Hub corridor stop (9-11)
31.996862,-93.306946,4.604,Hub corridor stop (9-11)
31.028671,-94.303955,3.106,Hub corridor stop (9-11)
41.514168,-83.701994,4.319,Hub corridor stop (9-12)
41.025543,-85.082898,2.661,Hub corridor stop (9-12)
40.191712,-85.619742,2.659,Hub corridor stop (9-12)
39.467063,-87.107516,4.286,Hub corridor stop (9-12)
39.232754,-88.428846,2.913,Hub corridor stop (9-12)
